	x	y	z	data	sample	cluster_number	consensus_lca	consensus_weighted	consensus_kmode	cross_method_entropy	SEDR_config_default_label	BANKSY_config_default_label	SpaceFlow_config_default_label	precast_config_default_label	CellCharter_config_default_label	seurat_config_default_label
1019171907101860818	5226.2513895011625	-4833.817075818898	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	14	10	14	1.76137254309573	1	11	15	14	17	6
1019171907102080439	5568.480817778285	-4803.022129284378	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	14	10	14	1.76137254309573	1	11	15	14	17	6
1019171907102970147	6777.910181996811	-6396.99504779531	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	1	14	1.52145211347547	5	1	17	14	13	6
1019171907102500274	5154.076710071356	-6673.151320260281	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	16	14	1.67623493913473	18	14	4	14	4	6
1019171907101390578	3395.883194334946	-5108.760199010921	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907101600294-1	3282.692291356301	-5581.013951757114	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.56154963949319	12	5	7	13	8	7
1019171907102780128	7742.731041283057	-4779.917596998572	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	17	2	4	1.59921858573918	13	4	2	8	1	18
1019171907101610116-1	3408.075260137179	-5272.043727953038	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907101400309	3702.024976163534	-4626.040608330607	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	17	2	4	1.56071040904141	13	4	2	8	1	7
1019171907101830215-1	4010.6773382118968	-5629.948258724712	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.63772676243696	6	1	0	15	2	1
1019171907102750399	6884.388341971295	-5951.178945912302	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.56925127483275	6	1	0	15	16	5
1019171907102760409	6976.025896472071	-5874.873682087801	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.51620842747485	6	1	0	13	16	5
1019171907101170473-1	3274.437480572077	-4576.819987263885	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	17	2	4	1.56071040904141	13	4	2	8	1	7
1019171907101400208	3496.128887983845	-4674.82769046813	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	17	2	4	1.56071040904141	13	4	2	8	1	7
1019171907101610512	3581.168338822913	-5623.552788937127	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	0	18	1.58468391507905	12	1	0	13	16	9
1019171907101390526	3353.006725068271	-5080.821421635314	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907102760499	7313.137353445198	-5714.464730841284	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.56925127483275	6	1	0	15	16	5
1019171907101610390	3556.7266754795546	-5503.476408524481	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.57958807979645	12	5	7	13	8	5
1019171907102780133	7801.2338867730305	-4715.758740095459	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	17	2	4	1.39214303159018	13	4	2	8	1	10
1019171907101830185-1	3863.528503389292	-5712.532069012113	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.67623493913473	6	1	0	4	16	8
1019171907102770567	7796.939823663802	-5349.14936599595	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907102770585	7781.326726810868	-5376.8500573750325	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.4922349214372	12	5	7	16	16	16
1019171907102050064-1	4015.021628603092	-6066.723774183165	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.51620842747485	6	1	0	13	16	5
1019171907102770426	7544.085028681891	-5296.105935921317	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907102760394	6950.081675402597	-5873.306431581068	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.62319209177683	6	1	0	13	16	18
1019171907102050090-1	4109.994821167963	-6015.288259614121	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.56925127483275	6	1	0	15	16	5
1019171907102770107	7473.114479400943	-4992.287058989444	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907102050083	4027.540619465413	-6082.458164135794	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.51620842747485	6	1	0	13	16	5
1019171907102770303	7458.931828763012	-5219.42446512568	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907101600240	3199.74024796248	-5545.419045733052	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	4	8	8
1019171907101610208-1	3429.461113971792	-5382.747542769675	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907101390510	3458.3442603288763	-5023.525200154687	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907102770311	7255.752820033089	-5400.403958875554	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.48369405564586	6	1	0	15	16	9
1019171907102050129-1	4029.042257652985	-6158.151031005185	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.56925127483275	6	1	0	15	16	5
1019171907102770365	7550.523118205137	-5211.697077371948	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907102560553-1	7461.273025100837	-4770.476285282915	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	17	2	4	1.56071040904141	13	4	2	8	1	7
1019171907101830206-1	3925.2037276698834	-5700.5960414608	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.46709168130549	6	1	0	15	8	5
1019171907101600284-1	3404.494062408141	-5468.161148442544	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907102780139	7871.992925955599	-4660.007572866284	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	17	2	4	1.43065120828796	13	4	2	4	1	8
1019171907101610123-1	3591.719287099885	-5152.088039630418	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907102770561	7663.806634001312	-5396.198401483049	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907102760403	7164.105167158052	-5704.061237842677	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.56925127483275	6	1	0	15	16	5
1019171907101610333	3701.4674361732673	-5306.826688837296	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907101600353-1	3180.390730080412	-5754.13195041668	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.56154963949319	12	5	7	15	8	7
1019171907102970121	6942.359105438032	-6233.804962047927	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.56925127483275	6	1	0	15	16	5
1019171907102780034	7670.257414102431	-4708.61353238974	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	17	2	4	1.56071040904141	13	4	2	8	1	7
1019171907101610260-1	3582.672294516223	-5330.715196424037	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907101600418-1	3336.82004263066	-5690.957959586415	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.61546108687008	12	5	0	13	16	9
1019171907101610135-1	3635.731347178092	-5118.7772886041375	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907101610120-1	3333.295375386484	-5331.007814399438	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	4	8	8
1019171907101610119-1	3528.45617111032	-5194.539984287146	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907101610112-1	3446.753118829717	-5242.725212834885	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	9
1019171907102770571	7835.218243523172	-5336.323057946231	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.65396926356785	12	5	7	13	16	9
1019171907101390626	3362.376318455564	-5207.305701967111	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	4	8	8
1019171907101390513	3330.463712274045	-5090.008434697076	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	10	7	5	1.69247744026563	12	5	7	13	8	10
1019171907102560633	7635.445676242004	-4718.730724890925	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	17	2	4	1.59921858573918	13	4	2	8	1	18
1019171907103210057	7674.388417290334	-5978.446280307362	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	8	14	1.71474311583251	8	9	4	12	15	6
1019171907101380175	2999.243606274837	-5052.321859915837	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	8	14	1.63772676243696	18	9	4	14	14	6
1019171907103000300	8059.2982979638655	-5210.251845491855	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	16	14	1.59921858573918	18	17	4	14	14	6
1019171907103000134	8010.961857654646	-5180.207402334357	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	16	14	1.59921858573918	18	17	4	14	14	6
1019171907103000174	7957.744159382718	-5256.27035253407	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	16	14	1.59921858573918	18	17	4	14	14	6
1019171907101380168	2866.4801539005	-5153.085776169582	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	16	14	1.59921858573918	18	17	4	14	14	6
1019171907201380206	2876.3981640423644	-5187.317833987887	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	16	14	1.59921858573918	18	17	4	14	14	6
1019171907101380255	2835.3729694348035	-5257.872504693603	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	16	14	1.59921858573918	18	17	4	14	14	6
1019171907203000209	8154.255379371458	-5103.073754269818	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	16	14	1.59921858573918	18	17	4	14	14	6
1019171907103000422	7992.972667954647	-5358.082631556144	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	16	14	1.59921858573918	18	17	4	14	14	6
1019171907201160513	2839.977038118718	-4902.046584159562	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	16	14	1.55342838892775	4	4	17	14	14	6
1019171907101380237	2990.088467326361	-5071.443160405356	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	8	14	1.63772676243696	18	9	4	14	14	6
1019171907102490357	5066.476888675672	-6743.810422921285	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	16	14	1.67623493913473	18	14	4	14	4	6
1019171907103000250	7993.852255482379	-5254.068377079385	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	16	14	1.59921858573918	18	17	4	14	14	6
1019171907103000269	7995.481521937696	-5261.7996088800055	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	16	14	1.59921858573918	18	17	4	14	14	6
1019171907101380247	2973.594929677029	-5086.217618264049	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	8	14	1.63772676243696	18	9	4	14	14	6
1019171907101380257	2966.783809236559	-5094.719010477199	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	8	14	1.63772676243696	18	9	4	14	14	6
1019171907102990383	7959.470462988828	-5462.618136078049	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	8	14	1.79175946922805	8	9	4	14	15	6
1019171907103000518	7999.408323547152	-5419.096420375397	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	16	14	1.59921858573918	18	17	4	14	14	6
1019171907101380288	2848.626217844024	-5260.441603004183	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	16	14	1.59921858573918	18	17	4	14	14	6
1019171907101380432	3026.384250463468	-5095.697076290951	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	8	14	1.79175946922805	8	9	4	14	15	6
1019171907101600487	3254.4032490058426	-5885.709912800583	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	1	14	1.38958042916528	5	5	17	14	15	6
1019171907101380324	2969.9050613219133	-5106.258985922448	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	8	14	1.63772676243696	18	9	4	14	14	6
1019171907101380410	2998.01322992224	-5103.682440055005	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	8	14	1.71474311583251	18	9	4	14	15	6
1019171907101840439	4335.346736253954	-5628.524727652006	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102050217-1	4367.428576614656	-5976.277198306587	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.56925127483275	5	2	1	3	2	1
1019171907102060130-1	4432.803058845717	-5792.516223865647	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102740167-1	6118.1829295543175	-6304.925064152586	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	4	1	16	1.56925127483275	5	15	10	3	0	1
1019171907102050332-1	4458.152202203563	-6118.7137550333	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	0	3	2	1
1019171907101630481-1	4432.630995783534	-4808.123751099613	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	18	4	10	1.71474311583251	15	7	3	2	10	1
1019171907102760144	7061.500241454399	-5411.439647630604	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.56925127483275	5	2	1	3	2	1
1019171907102540452	6711.694231478989	-5515.480463919339	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102750123	6628.594113719279	-5757.859109634915	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.56925127483275	5	2	1	3	2	1
1019171907102050051	4307.315851882035	-5791.132245400972	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907101620101-1	3872.876247184128	-4921.569036496253	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	13	1	16	1.65396926356785	4	2	9	3	2	1
1019171907102550115-1	6868.882050534803	-4850.246949585897	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	13	11	6	1.65396926356785	4	10	9	3	2	1
1019171907102760153	7081.429590737501	-5401.223738237989	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907101840122-1	4347.319570221893	-5165.575473165975	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.56925127483275	5	2	1	3	2	1
1019171907102540144-1	6625.851680238775	-5114.871132907235	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	18	4	10	1.75325129253028	15	7	3	2	2	1
1019171907102540473	6866.558739162914	-5400.702890418342	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102540209	6735.20357976609	-5110.966549607142	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.56925127483275	5	2	1	3	2	1
1019171907102530407	6520.721327737825	-5501.20595884677	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.5769529101723	5	8	10	3	2	1
1019171907101620245-1	3943.869551820753	-5045.444677846071	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102750171	6603.470934345673	-5858.14486457483	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.56925127483275	5	2	1	3	2	1
1019171907102740162	6120.314999329955	-6284.873713336254	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	4	1	16	1.56925127483275	5	15	10	3	0	1
1019171907102740175	6295.169496938976	-6146.562910842503	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	4	1	16	1.28605733687438	5	8	10	2	0	1
1019171907102060285-1	4533.248414634219	-5923.399188545906	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.61546108687008	5	2	10	3	2	1
1019171907102060070	4428.121964787772	-5717.756469854524	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102060047	4347.554744423072	-5759.795336099623	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.56925127483275	5	2	1	3	2	1
1019171907102060043	4409.223236576145	-5705.69426193573	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102550288	7080.007166175707	-4888.534216409346	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	13	11	6	1.65396926356785	4	10	9	3	2	1
1019171907102550268	6960.315305248021	-4973.588271950222	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.60775945153052	5	2	9	3	2	1
1019171907101830474	4243.850806765787	-5740.0483840374	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102550429-1	7069.785738379377	-5059.009105362693	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907101620151-1	4000.843355939088	-4875.314729200209	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	13	11	6	1.65396926356785	4	10	9	3	2	1
1019171907102760157	6903.490645607786	-5566.75344044282	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.56925127483275	5	2	1	3	2	1
1019171907102540150-1	6781.051541707386	-4985.442828192642	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.56925127483275	5	2	1	3	2	1
1019171907101620194-1	3848.960212955749	-5055.969242006588	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.56925127483275	5	2	1	3	2	1
1019171907102750175	6660.023094155524	-5815.881551842057	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.56925127483275	5	2	1	3	2	1
1019171907101840324-1	4313.067494321921	-5481.065694422664	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102540309	6955.777897658228	-5071.782871541308	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102060182-1	4510.610538457758	-5812.405270301224	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.5769529101723	5	8	10	3	2	1
1019171907101620322-1	4260.333619400736	-4884.977113982251	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	13	11	6	1.65396926356785	4	10	9	3	2	1
1019171907102540306	6680.27395889275	-5317.080580656012	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102760117	7050.434809577585	-5379.650779585122	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102540407	6903.774673535852	-5277.840635189253	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907202280074	4691.006739071489	-6133.030952917956	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.61546108687008	5	2	10	3	0	1
1019171907102540132-1	6777.66517294923	-4960.958398301563	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907101620308	3919.59834428054	-5171.784674465101	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.56925127483275	5	2	1	3	2	1
1019171907201840215	4361.818574549885	-5302.4212479551625	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102760077	7108.259089275773	-5273.787131623489	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.56925127483275	5	2	1	3	2	1
