	x	y	data	sample	cluster_number	consensus_kmode	cross_method_entropy	BANKSY_config_default_label	SCAN-IT_config_default_label	SpaceFlow_config_default_label	DRSC_config_default_label	SCAN-IT_config_seqFISH_mouse_SScortex_label	stardust_config_default_label
FN4_D1_batch2_168_256	401	79	stereoseq_liver	FN4_D1_batch2	9	7	1.52262184756953	9	4	5	6	1	0
FN4_D1_batch2_162_132	395	-45	stereoseq_liver	FN4_D1_batch2	9	4	1.32456551357215	2	3	2	6	1	1
FN4_D1_batch2_232_160	465	-17	stereoseq_liver	FN4_D1_batch2	9	6	1.44560549417398	7	3	6	6	4	1
FN4_D1_batch2_210_241	443	64	stereoseq_liver	FN4_D1_batch2	9	5	1.49397212147517	1	0	4	1	0	3
FN4_D1_batch2_227_287	460	110	stereoseq_liver	FN4_D1_batch2	9	9	1.47770025077707	5	6	8	5	6	3
FN4_D1_batch2_235_213	468	36	stereoseq_liver	FN4_D1_batch2	9	5	1.29765570383528	6	8	4	1	0	3
FN4_D1_batch2_166_164	399	-13	stereoseq_liver	FN4_D1_batch2	9	7	1.72286436639795	3	3	0	3	1	7
FN4_D1_batch2_166_240	399	63	stereoseq_liver	FN4_D1_batch2	9	5	1.48495290132354	1	0	4	4	0	3
FN4_D1_batch2_144_141	377	-36	stereoseq_liver	FN4_D1_batch2	9	4	1.33993941468407	3	8	2	3	7	1
FN4_D1_batch2_134_145	367	-32	stereoseq_liver	FN4_D1_batch2	9	8	1.44821129423093	6	2	3	6	0	1
FN4_D1_batch2_194_131	427	-46	stereoseq_liver	FN4_D1_batch2	9	6	1.5080871769094	7	7	1	2	4	5
FN4_D1_batch2_207_171	440	-6	stereoseq_liver	FN4_D1_batch2	9	8	1.4550443295515	6	2	6	1	5	2
FN4_D1_batch2_226_219	459	42	stereoseq_liver	FN4_D1_batch2	9	7	1.52262184756953	6	4	0	3	1	0
FN4_D1_batch2_143_116	376	-61	stereoseq_liver	FN4_D1_batch2	9	8	1.2595671423634	2	2	4	1	5	4
FN4_D1_batch2_146_117	379	-60	stereoseq_liver	FN4_D1_batch2	9	8	1.43191005396564	2	2	4	1	5	1
FN4_D1_batch2_192_75	425	-102	stereoseq_liver	FN4_D1_batch2	9	6	1.28605733687438	8	7	1	7	4	7
FN4_D1_batch2_208_148	441	-29	stereoseq_liver	FN4_D1_batch2	9	6	1.10730100517747	7	3	0	7	4	7
FN4_D1_batch2_234_229	467	52	stereoseq_liver	FN4_D1_batch2	9	4	1.54617573838128	5	4	2	6	7	0
FN4_D1_batch2_201_230	434	53	stereoseq_liver	FN4_D1_batch2	9	4	1.52262184756953	1	0	5	6	1	0
FN4_D1_batch2_161_145	394	-32	stereoseq_liver	FN4_D1_batch2	9	1	1.39298226204197	3	8	0	3	1	1
FN4_D1_batch2_150_238	383	61	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_157_188	390	11	stereoseq_liver	FN4_D1_batch2	9	3	1.48411367087175	3	1	0	7	2	0
FN4_D1_batch2_182_150	415	-27	stereoseq_liver	FN4_D1_batch2	9	8	1.32110494156107	3	4	4	1	5	2
FN4_D1_batch2_143_198	376	21	stereoseq_liver	FN4_D1_batch2	9	4	1.36858914077843	1	4	5	6	1	2
FN4_D1_batch2_142_122	375	-55	stereoseq_liver	FN4_D1_batch2	9	6	1.56071040904141	4	7	1	2	2	5
FN4_D1_batch2_235_243	468	66	stereoseq_liver	FN4_D1_batch2	9	1	1.43579024120261	5	1	0	9	7	8
FN4_D1_batch2_179_97	412	-80	stereoseq_liver	FN4_D1_batch2	9	6	1.05425815781957	7	3	0	7	4	5
FN4_D1_batch2_142_187	375	10	stereoseq_liver	FN4_D1_batch2	9	5	1.4922349214372	1	0	4	1	0	2
FN4_D1_batch2_212_255	445	78	stereoseq_liver	FN4_D1_batch2	9	5	1.39214303159018	1	4	5	6	0	3
FN4_D1_batch2_172_242	405	65	stereoseq_liver	FN4_D1_batch2	9	5	1.48495290132354	1	0	4	4	0	3
FN4_D1_batch2_143_230	376	53	stereoseq_liver	FN4_D1_batch2	9	5	1.44560549417398	1	0	5	6	0	3
FN4_D1_batch2_175_252	408	75	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_136_105	369	-72	stereoseq_liver	FN4_D1_batch2	9	8	1.48411367087175	6	2	6	6	7	1
FN4_D1_batch2_223_208	456	31	stereoseq_liver	FN4_D1_batch2	9	7	1.48411367087175	6	1	0	3	2	0
FN4_D1_batch2_194_178	427	1	stereoseq_liver	FN4_D1_batch2	9	3	1.48411367087175	3	1	0	7	2	0
FN4_D1_batch2_157_201	390	24	stereoseq_liver	FN4_D1_batch2	9	3	1.49313289102338	3	1	1	7	2	6
FN4_D1_batch2_171_175	404	-2	stereoseq_liver	FN4_D1_batch2	9	4	1.38274739384471	3	4	5	1	5	2
FN4_D1_batch2_218_270	451	93	stereoseq_liver	FN4_D1_batch2	9	3	1.51578881224895	4	1	0	7	2	6
FN4_D1_batch2_197_111	430	-66	stereoseq_liver	FN4_D1_batch2	9	8	1.41695576807962	2	5	4	1	3	4
FN4_D1_batch2_117_162	350	-15	stereoseq_liver	FN4_D1_batch2	9	1	1.48453328609765	6	6	0	3	6	7
FN4_D1_batch2_137_189	370	12	stereoseq_liver	FN4_D1_batch2	9	5	1.40667770225031	1	0	3	1	1	2
FN4_D1_batch2_178_237	411	60	stereoseq_liver	FN4_D1_batch2	9	5	1.46957900021162	1	0	5	6	1	3
FN4_D1_batch2_177_188	410	11	stereoseq_liver	FN4_D1_batch2	9	3	1.48411367087175	3	1	0	7	2	0
FN4_D1_batch2_143_245	376	68	stereoseq_liver	FN4_D1_batch2	9	1	1.43107082351385	5	8	0	3	4	0
FN4_D1_batch2_214_234	447	57	stereoseq_liver	FN4_D1_batch2	9	7	1.6458480130024	9	4	2	3	1	0
FN4_D1_batch2_194_179	427	2	stereoseq_liver	FN4_D1_batch2	9	3	1.48411367087175	3	1	0	7	2	0
FN4_D1_batch2_178_233	411	56	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_122_139	355	-38	stereoseq_liver	FN4_D1_batch2	9	1	1.3382022146461	6	8	5	9	3	4
FN4_D1_batch2_140_85	373	-92	stereoseq_liver	FN4_D1_batch2	9	8	1.47811986600297	2	2	4	1	0	1
FN4_D1_batch2_211_255	444	78	stereoseq_liver	FN4_D1_batch2	9	5	1.43065120828796	1	4	3	6	0	3
FN4_D1_batch2_127_201	360	24	stereoseq_liver	FN4_D1_batch2	9	9	1.48411367087175	5	0	2	6	1	0
FN4_D1_batch2_175_277	408	100	stereoseq_liver	FN4_D1_batch2	9	1	1.43107082351385	5	8	0	3	4	0
FN4_D1_batch2_126_95	359	-82	stereoseq_liver	FN4_D1_batch2	9	2	1.45414635996532	6	6	8	5	6	1
FN4_D1_batch2_164_86	397	-91	stereoseq_liver	FN4_D1_batch2	9	8	1.29082266851471	2	2	4	4	5	4
FN4_D1_batch2_141_220	374	43	stereoseq_liver	FN4_D1_batch2	9	5	1.28133791918562	1	0	3	1	1	3
FN4_D1_batch2_138_129	371	-48	stereoseq_liver	FN4_D1_batch2	9	8	1.47770025077707	6	2	6	1	0	1
FN4_D1_batch2_167_179	400	2	stereoseq_liver	FN4_D1_batch2	9	5	1.53032348290908	3	0	3	1	0	2
FN4_D1_batch2_207_261	440	84	stereoseq_liver	FN4_D1_batch2	9	3	1.52220223234363	4	1	0	7	2	0
FN4_D1_batch2_129_114	362	-63	stereoseq_liver	FN4_D1_batch2	9	5	1.47770025077707	6	2	3	1	0	1
FN4_D1_batch2_124_149	357	-28	stereoseq_liver	FN4_D1_batch2	9	6	1.4546247143256	4	7	1	7	4	5
FN4_D1_batch2_140_119	373	-58	stereoseq_liver	FN4_D1_batch2	9	9	1.46957900021162	6	3	2	6	7	1
FN4_D1_batch2_238_216	471	39	stereoseq_liver	FN4_D1_batch2	9	9	1.34125699949614	5	6	5	6	3	2
FN4_D1_batch2_185_257	418	80	stereoseq_liver	FN4_D1_batch2	9	3	1.60733983630463	4	1	1	7	2	6
FN4_D1_batch2_176_173	409	-4	stereoseq_liver	FN4_D1_batch2	9	5	1.55131477129594	3	4	3	1	0	2
FN4_D1_batch2_218_122	451	-55	stereoseq_liver	FN4_D1_batch2	9	2	1.44009004366548	8	5	7	1	3	4
FN4_D1_batch2_173_164	406	-13	stereoseq_liver	FN4_D1_batch2	9	8	1.43149043873974	3	4	3	1	5	1
FN4_D1_batch2_191_212	424	35	stereoseq_liver	FN4_D1_batch2	9	4	1.43537062597672	1	0	5	6	1	2
FN4_D1_batch2_189_196	422	19	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_174_261	407	84	stereoseq_liver	FN4_D1_batch2	9	5	1.44560549417398	1	0	5	6	0	3
FN4_D1_batch2_186_130	419	-47	stereoseq_liver	FN4_D1_batch2	9	8	1.46957900021162	2	2	3	1	5	1
FN4_D1_batch2_126_117	359	-60	stereoseq_liver	FN4_D1_batch2	9	8	1.2137310316004	6	2	4	1	0	4
FN4_D1_batch2_209_130	442	-47	stereoseq_liver	FN4_D1_batch2	9	8	1.47859822036325	2	3	6	1	3	1
FN4_D1_batch2_163_274	396	97	stereoseq_liver	FN4_D1_batch2	9	9	1.42088186926816	5	6	3	6	3	0
FN4_D1_batch2_229_229	462	52	stereoseq_liver	FN4_D1_batch2	9	5	1.49397212147517	1	0	4	1	0	3
FN4_D1_batch2_134_94	367	-83	stereoseq_liver	FN4_D1_batch2	9	8	1.47770025077707	6	2	6	1	0	1
FN4_D1_batch2_209_257	442	80	stereoseq_liver	FN4_D1_batch2	9	7	1.6458480130024	9	4	2	3	1	0
FN4_D1_batch2_208_192	441	15	stereoseq_liver	FN4_D1_batch2	9	1	1.46915938498573	4	1	0	3	2	0
FN4_D1_batch2_222_243	455	66	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_130_135	363	-42	stereoseq_liver	FN4_D1_batch2	9	1	1.50125414158883	6	3	0	3	7	1
FN4_D1_batch2_156_117	389	-60	stereoseq_liver	FN4_D1_batch2	9	1	1.31554629342053	7	3	0	7	7	7
FN4_D1_batch2_150_232	383	55	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_224_238	457	61	stereoseq_liver	FN4_D1_batch2	9	7	1.6458480130024	9	4	2	3	1	0
FN4_D1_batch2_180_88	413	-89	stereoseq_liver	FN4_D1_batch2	9	6	1.43790385883442	7	3	1	2	4	5
FN4_D1_batch2_148_195	381	18	stereoseq_liver	FN4_D1_batch2	9	4	1.51578881224895	3	4	2	6	1	0
FN4_D1_batch2_152_76	385	-101	stereoseq_liver	FN4_D1_batch2	9	6	1.5080871769094	7	7	1	2	4	5
FN4_D1_batch2_187_124	420	-53	stereoseq_liver	FN4_D1_batch2	9	8	1.46915938498573	2	2	6	6	0	1
FN4_D1_batch2_148_115	381	-62	stereoseq_liver	FN4_D1_batch2	9	8	1.29082266851471	2	2	4	4	5	4
FN4_D1_batch2_198_155	431	-22	stereoseq_liver	FN4_D1_batch2	9	6	1.10730100517747	7	3	0	7	4	7
FN4_D1_batch2_154_162	387	-15	stereoseq_liver	FN4_D1_batch2	9	4	1.37844759138184	3	8	2	3	1	1
FN4_D1_batch2_148_170	381	-7	stereoseq_liver	FN4_D1_batch2	9	4	1.39256264681608	3	1	2	3	1	1
FN4_D1_batch2_214_121	447	-56	stereoseq_liver	FN4_D1_batch2	9	8	1.42083595531659	2	5	3	1	3	1
FN4_D1_batch2_208_195	441	18	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_171_208	404	31	stereoseq_liver	FN4_D1_batch2	9	4	1.60733983630463	3	1	2	3	1	0
FN4_D1_batch2_214_199	447	22	stereoseq_liver	FN4_D1_batch2	9	3	1.44560549417398	4	7	1	2	2	6
FN4_D1_batch2_148_253	381	76	stereoseq_liver	FN4_D1_batch2	9	5	1.32120959464704	5	6	3	6	0	3
FN4_D1_batch2_171_270	404	93	stereoseq_liver	FN4_D1_batch2	9	5	1.49397212147517	1	0	4	1	0	3
FN4_D1_batch2_219_226	452	49	stereoseq_liver	FN4_D1_batch2	9	3	1.39214303159018	4	1	0	7	7	0
FN4_D1_batch2_197_78	430	-99	stereoseq_liver	FN4_D1_batch2	9	2	1.48369405564586	8	5	7	5	6	4
FN4_D1_batch2_172_96	405	-81	stereoseq_liver	FN4_D1_batch2	9	3	1.2479687754025	7	3	0	7	2	7
FN4_D1_batch2_166_111	399	-66	stereoseq_liver	FN4_D1_batch2	9	8	1.35363485489241	2	2	5	6	0	1
FN4_D1_batch2_185_81	418	-96	stereoseq_liver	FN4_D1_batch2	9	2	1.3540544701183	8	3	7	5	3	7
FN4_D1_batch2_148_185	381	8	stereoseq_liver	FN4_D1_batch2	9	4	1.4075169327021	3	0	5	6	1	1
FN4_D1_batch2_127_195	360	18	stereoseq_liver	FN4_D1_batch2	9	4	1.52304146279542	9	0	2	6	1	3
FN4_D1_batch2_168_181	401	4	stereoseq_liver	FN4_D1_batch2	9	5	1.53032348290908	3	0	3	1	0	2
FN4_D1_batch2_182_84	415	-93	stereoseq_liver	FN4_D1_batch2	9	9	1.32966134885476	2	3	2	6	4	1
FN4_D1_batch2_189_185	422	8	stereoseq_liver	FN4_D1_batch2	9	5	1.52220223234363	1	0	3	1	0	2
FN4_D1_batch2_231_245	464	68	stereoseq_liver	FN4_D1_batch2	9	3	1.43065120828796	5	1	1	7	4	0
FN4_D1_batch2_119_197	352	20	stereoseq_liver	FN4_D1_batch2	9	9	1.42088186926816	5	6	3	6	3	0
FN4_D1_batch2_185_290	418	113	stereoseq_liver	FN4_D1_batch2	9	9	1.45372674473943	5	6	8	5	4	0
FN4_D1_batch2_232_278	465	101	stereoseq_liver	FN4_D1_batch2	9	9	1.48453328609765	5	6	2	6	3	0
FN4_D1_batch2_181_192	414	15	stereoseq_liver	FN4_D1_batch2	9	3	1.4546247143256	3	1	0	7	2	6
FN4_D1_batch2_153_128	386	-49	stereoseq_liver	FN4_D1_batch2	9	8	1.29082266851471	2	2	4	4	5	4
FN4_D1_batch2_194_185	427	8	stereoseq_liver	FN4_D1_batch2	9	5	1.52220223234363	1	0	3	1	0	2
FN4_D1_batch2_154_143	387	-34	stereoseq_liver	FN4_D1_batch2	9	4	1.33223777934451	3	8	2	6	1	1
FN4_D1_batch2_230_181	463	4	stereoseq_liver	FN4_D1_batch2	9	8	1.28398963319414	6	2	6	6	0	2
FN4_D1_batch2_220_126	453	-51	stereoseq_liver	FN4_D1_batch2	9	8	1.41695576807962	2	5	4	1	3	4
FN4_D1_batch2_127_126	360	-51	stereoseq_liver	FN4_D1_batch2	9	8	1.32279894396699	6	8	4	1	0	1
FN4_D1_batch2_224_225	457	48	stereoseq_liver	FN4_D1_batch2	9	5	1.49397212147517	1	0	4	1	0	3
FN4_D1_batch2_206_149	439	-28	stereoseq_liver	FN4_D1_batch2	9	6	1.43107082351385	7	7	1	7	4	7
FN4_D1_batch2_154_97	387	-80	stereoseq_liver	FN4_D1_batch2	9	3	1.2479687754025	7	3	0	7	2	7
FN4_D1_batch2_136_136	369	-41	stereoseq_liver	FN4_D1_batch2	9	5	1.47770025077707	6	2	3	1	0	1
FN4_D1_batch2_152_219	385	42	stereoseq_liver	FN4_D1_batch2	9	5	1.40667770225031	1	0	3	1	1	2
FN4_D1_batch2_151_82	384	-95	stereoseq_liver	FN4_D1_batch2	9	8	1.58468391507905	2	3	6	6	0	1
FN4_D1_batch2_191_118	424	-59	stereoseq_liver	FN4_D1_batch2	9	8	1.2595671423634	2	2	4	1	5	4
FN4_D1_batch2_232_140	465	-37	stereoseq_liver	FN4_D1_batch2	9	2	1.63772676243696	8	5	1	5	6	5
FN4_D1_batch2_141_249	374	72	stereoseq_liver	FN4_D1_batch2	9	9	1.48453328609765	5	6	2	6	3	0
FN4_D1_batch2_238_250	471	73	stereoseq_liver	FN4_D1_batch2	9	9	1.48453328609765	5	6	2	6	3	0
FN4_D1_batch2_150_135	383	-42	stereoseq_liver	FN4_D1_batch2	9	3	1.31554629342053	7	3	0	7	7	7
FN4_D1_batch2_159_155	392	-22	stereoseq_liver	FN4_D1_batch2	9	4	1.2693364813832	3	4	5	6	1	1
FN4_D1_batch2_219_239	452	62	stereoseq_liver	FN4_D1_batch2	9	5	1.48495290132354	1	0	4	4	0	3
FN4_D1_batch2_185_211	418	34	stereoseq_liver	FN4_D1_batch2	9	5	1.52220223234363	1	0	3	1	0	2
FN4_D1_batch2_180_229	413	52	stereoseq_liver	FN4_D1_batch2	9	5	1.46957900021162	1	0	5	6	1	3
FN4_D1_batch2_214_128	447	-49	stereoseq_liver	FN4_D1_batch2	9	8	1.47811986600297	2	5	4	4	3	4
FN4_D1_batch2_236_253	469	76	stereoseq_liver	FN4_D1_batch2	9	3	1.28689656732617	5	8	1	9	2	6
FN4_D1_batch2_170_158	403	-19	stereoseq_liver	FN4_D1_batch2	9	5	1.61677867168215	3	0	3	4	0	2
FN4_D1_batch2_166_102	399	-75	stereoseq_liver	FN4_D1_batch2	9	6	1.43790385883442	7	7	1	2	2	5
FN4_D1_batch2_211_173	444	-4	stereoseq_liver	FN4_D1_batch2	9	4	1.35622597016576	6	3	2	9	1	4
FN4_D1_batch2_174_121	407	-56	stereoseq_liver	FN4_D1_batch2	9	6	1.43790385883442	7	7	1	2	2	5
FN4_D1_batch2_168_144	401	-33	stereoseq_liver	FN4_D1_batch2	9	3	1.39256264681608	3	3	0	7	2	7
FN4_D1_batch2_135_151	368	-26	stereoseq_liver	FN4_D1_batch2	9	1	1.39298226204197	3	8	0	3	1	1
FN4_D1_batch2_195_264	428	87	stereoseq_liver	FN4_D1_batch2	9	4	1.46957900021162	9	4	2	6	0	0
FN4_D1_batch2_204_80	437	-97	stereoseq_liver	FN4_D1_batch2	9	2	1.48369405564586	8	5	7	5	6	4
FN4_D1_batch2_202_287	435	110	stereoseq_liver	FN4_D1_batch2	9	1	1.43149043873974	5	8	2	3	3	0
FN4_D1_batch2_231_158	464	-19	stereoseq_liver	FN4_D1_batch2	9	8	1.36175610545786	2	2	6	6	5	2
FN4_D1_batch2_149_163	382	-14	stereoseq_liver	FN4_D1_batch2	9	4	1.33951979945817	3	4	2	6	1	1
FN4_D1_batch2_203_106	436	-71	stereoseq_liver	FN4_D1_batch2	9	6	1.2475491601766	8	7	1	7	4	5
FN4_D1_batch2_210_141	443	-36	stereoseq_liver	FN4_D1_batch2	9	9	1.36741940668437	7	3	2	3	4	0
FN4_D1_batch2_185_179	418	2	stereoseq_liver	FN4_D1_batch2	9	4	1.34677245000464	3	4	5	6	1	2
FN4_D1_batch2_211_253	444	76	stereoseq_liver	FN4_D1_batch2	9	5	1.49397212147517	1	0	4	1	0	3
FN4_D1_batch2_223_232	456	55	stereoseq_liver	FN4_D1_batch2	9	5	1.49397212147517	1	0	4	1	0	3
FN4_D1_batch2_176_157	409	-20	stereoseq_liver	FN4_D1_batch2	9	8	1.5080871769094	3	3	6	3	5	1
FN4_D1_batch2_156_145	389	-32	stereoseq_liver	FN4_D1_batch2	9	4	1.2693364813832	3	4	5	6	1	1
FN4_D1_batch2_225_169	458	-8	stereoseq_liver	FN4_D1_batch2	9	8	1.37509167245673	2	2	4	4	5	2
FN4_D1_batch2_150_99	383	-78	stereoseq_liver	FN4_D1_batch2	9	8	1.40970311753315	6	2	6	6	0	1
FN4_D1_batch2_227_167	460	-10	stereoseq_liver	FN4_D1_batch2	9	8	1.38411089260836	2	2	4	1	5	2
FN4_D1_batch2_178_234	411	57	stereoseq_liver	FN4_D1_batch2	9	5	1.48495290132354	1	0	4	4	0	3
FN4_D1_batch2_193_281	426	104	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_160_105	393	-72	stereoseq_liver	FN4_D1_batch2	9	8	1.44518587894808	2	2	6	6	5	1
FN4_D1_batch2_181_229	414	52	stereoseq_liver	FN4_D1_batch2	9	7	1.44560549417398	1	4	5	1	1	0
FN4_D1_batch2_135_122	368	-55	stereoseq_liver	FN4_D1_batch2	9	8	1.47770025077707	6	2	6	1	0	1
FN4_D1_batch2_210_238	443	61	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_146_155	379	-22	stereoseq_liver	FN4_D1_batch2	9	5	1.53032348290908	3	0	3	1	0	2
FN4_D1_batch2_184_91	417	-86	stereoseq_liver	FN4_D1_batch2	9	1	1.39981529736254	2	8	2	5	3	1
FN4_D1_batch2_204_147	437	-30	stereoseq_liver	FN4_D1_batch2	9	6	1.5080871769094	7	7	1	2	4	5
FN4_D1_batch2_189_117	422	-60	stereoseq_liver	FN4_D1_batch2	9	8	1.2595671423634	2	2	4	1	5	4
FN4_D1_batch2_189_234	422	57	stereoseq_liver	FN4_D1_batch2	9	3	1.53116271336087	4	1	1	9	2	6
FN4_D1_batch2_125_225	358	48	stereoseq_liver	FN4_D1_batch2	9	9	1.40023491258843	5	6	8	3	3	0
FN4_D1_batch2_127_151	360	-26	stereoseq_liver	FN4_D1_batch2	9	8	1.47728063555118	6	3	2	3	7	1
FN4_D1_batch2_167_115	400	-62	stereoseq_liver	FN4_D1_batch2	9	8	1.43191005396564	2	2	4	1	5	1
FN4_D1_batch2_182_236	415	59	stereoseq_liver	FN4_D1_batch2	9	5	1.48495290132354	1	0	4	4	0	3
FN4_D1_batch2_180_211	413	34	stereoseq_liver	FN4_D1_batch2	9	5	1.4922349214372	1	0	4	1	0	2
FN4_D1_batch2_129_195	362	18	stereoseq_liver	FN4_D1_batch2	9	7	1.59963820096508	9	4	0	3	1	0
FN4_D1_batch2_170_89	403	-88	stereoseq_liver	FN4_D1_batch2	9	8	1.2595671423634	2	2	4	1	5	4
FN4_D1_batch2_147_133	380	-44	stereoseq_liver	FN4_D1_batch2	9	8	1.43065120828796	2	3	2	3	7	1
FN4_D1_batch2_142_189	375	12	stereoseq_liver	FN4_D1_batch2	9	5	1.40667770225031	1	0	3	1	1	2
FN4_D1_batch2_172_240	405	63	stereoseq_liver	FN4_D1_batch2	9	5	1.49397212147517	1	0	4	1	0	3
FN4_D1_batch2_170_247	403	70	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_225_176	458	-1	stereoseq_liver	FN4_D1_batch2	9	8	1.42895720588204	6	2	6	1	0	2
FN4_D1_batch2_188_98	421	-79	stereoseq_liver	FN4_D1_batch2	9	8	1.40242109741949	2	2	4	1	3	1
FN4_D1_batch2_202_243	435	66	stereoseq_liver	FN4_D1_batch2	9	7	1.6458480130024	9	4	2	3	1	0
FN4_D1_batch2_160_118	393	-59	stereoseq_liver	FN4_D1_batch2	9	6	1.51578881224895	7	3	0	2	7	5
FN4_D1_batch2_164_90	397	-87	stereoseq_liver	FN4_D1_batch2	9	8	1.54617573838128	2	3	6	6	7	1
FN4_D1_batch2_198_260	431	83	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_162_273	395	96	stereoseq_liver	FN4_D1_batch2	9	9	1.41695576807962	5	6	5	6	3	0
FN4_D1_batch2_132_242	365	65	stereoseq_liver	FN4_D1_batch2	9	9	1.41695576807962	5	6	5	6	3	0
FN4_D1_batch2_213_225	446	48	stereoseq_liver	FN4_D1_batch2	9	4	1.60733983630463	9	4	2	6	1	0
FN4_D1_batch2_152_79	385	-98	stereoseq_liver	FN4_D1_batch2	9	6	1.40793654792799	7	7	0	9	4	4
FN4_D1_batch2_150_199	383	22	stereoseq_liver	FN4_D1_batch2	9	4	1.60733983630463	3	4	2	3	1	0
FN4_D1_batch2_220_227	453	50	stereoseq_liver	FN4_D1_batch2	9	3	1.36858914077843	4	1	0	7	7	6
FN4_D1_batch2_180_259	413	82	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_203_107	436	-70	stereoseq_liver	FN4_D1_batch2	9	2	1.33910018423228	8	7	7	7	4	7
FN4_D1_batch2_189_87	422	-90	stereoseq_liver	FN4_D1_batch2	9	8	1.41695576807962	2	5	4	1	3	4
FN4_D1_batch2_138_102	371	-75	stereoseq_liver	FN4_D1_batch2	9	8	1.2595671423634	2	2	4	1	5	4
FN4_D1_batch2_122_175	355	-2	stereoseq_liver	FN4_D1_batch2	9	5	1.61677867168215	1	6	3	1	0	2
FN4_D1_batch2_154_187	387	10	stereoseq_liver	FN4_D1_batch2	9	3	1.4546247143256	3	1	0	7	2	6
FN4_D1_batch2_221_108	454	-69	stereoseq_liver	FN4_D1_batch2	9	2	1.60733983630463	8	5	8	5	6	5
FN4_D1_batch2_123_171	356	-6	stereoseq_liver	FN4_D1_batch2	9	5	1.61677867168215	1	6	3	1	0	2
FN4_D1_batch2_164_70	397	-107	stereoseq_liver	FN4_D1_batch2	9	2	1.47811986600297	2	5	4	4	3	4
FN4_D1_batch2_205_267	438	90	stereoseq_liver	FN4_D1_batch2	9	5	1.49397212147517	1	0	4	1	0	3
FN4_D1_batch2_218_217	451	40	stereoseq_liver	FN4_D1_batch2	9	7	1.49355250624927	9	4	2	9	1	0
FN4_D1_batch2_127_122	360	-55	stereoseq_liver	FN4_D1_batch2	9	5	1.36130712066477	6	8	4	1	0	4
FN4_D1_batch2_206_212	439	35	stereoseq_liver	FN4_D1_batch2	9	4	1.37467205723083	9	4	2	6	0	2
FN4_D1_batch2_201_142	434	-35	stereoseq_liver	FN4_D1_batch2	9	8	1.59193656562552	7	3	2	3	0	1
FN4_D1_batch2_182_99	415	-78	stereoseq_liver	FN4_D1_batch2	9	8	1.44518587894808	2	2	6	6	5	1
FN4_D1_batch2_182_221	415	44	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_159_113	392	-64	stereoseq_liver	FN4_D1_batch2	9	8	1.2595671423634	2	2	4	1	5	4
FN4_D1_batch2_237_186	470	9	stereoseq_liver	FN4_D1_batch2	9	1	1.4015818669677	6	8	6	1	3	2
FN4_D1_batch2_177_192	410	15	stereoseq_liver	FN4_D1_batch2	9	3	1.4546247143256	3	1	0	7	2	6
FN4_D1_batch2_230_127	463	-50	stereoseq_liver	FN4_D1_batch2	9	2	1.48369405564586	8	5	7	5	6	4
FN4_D1_batch2_202_117	435	-60	stereoseq_liver	FN4_D1_batch2	9	6	1.5080871769094	7	7	1	2	4	5
FN4_D1_batch2_196_165	429	-12	stereoseq_liver	FN4_D1_batch2	9	8	1.38411089260836	2	2	4	1	5	2
FN4_D1_batch2_184_233	417	56	stereoseq_liver	FN4_D1_batch2	9	5	1.4070973174762	1	0	3	6	1	3
FN4_D1_batch2_232_131	465	-46	stereoseq_liver	FN4_D1_batch2	9	2	1.48369405564586	8	5	7	5	6	4
FN4_D1_batch2_222_245	455	68	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_189_166	422	-11	stereoseq_liver	FN4_D1_batch2	9	4	1.4764120355322	3	2	6	6	1	1
FN4_D1_batch2_205_90	438	-87	stereoseq_liver	FN4_D1_batch2	9	2	1.48369405564586	8	5	7	5	6	4
FN4_D1_batch2_119_126	352	-51	stereoseq_liver	FN4_D1_batch2	9	1	1.30573104044916	6	8	5	6	3	1
FN4_D1_batch2_145_119	378	-58	stereoseq_liver	FN4_D1_batch2	9	8	1.51578881224895	2	2	6	1	0	1
